233,63.0,-24.0,61.0,79.0
234,-118.0,11.0,68.0,72.0
235,-8.0,7.0,64.0,82.0
236,-238.0,-2.0,73.0,65.0
237,-28.0,-24.0,67.0,71.0
238,-106.0,-14.0,58.0,70.0
239,-11.0,11.0,65.0,75.0
240,-33.0,11.0,65.0,86.0
241,-230.0,-13.0,72.0,71.0
242,-29.0,-3.0,60.0,71.0
243,-80.0,11.0,73.0,84.0
244,-90.0,-2.0,64.0,61.0
245,75.0,0.0,70.0,75.0
246,-44.0,0.0,58.0,62.0
247,-115.0,-6.0,62.0,71.0
248,2.0,0.0,58.0,76.0
249,61.0,9.0,66.0,80.0
250,-11.0,-4.0,78.0,72.0
251,302.0,8.0,88.0,89.0
252,-48.0,26.0,83.0,71.0
253,-78.0,13.0,65.0,78.0
254,210.0,11.0,83.0,76.0
255,82.0,1.0,73.0,64.0
0,-28.0,11.0,65.0,83.0
1,64.0,0.0,75.0,94.0
2,43.0,7.0,68.0,65.0
3,40.0,1.0,64.0,77.0
4,-197.0,9.0,66.0,75.0
5,10.0,-7.0,75.0,55.0
6,-43.0,13.0,59.0,75.0
7,-87.0,1.0,59.0,58.0
8,-110.0,-6.0,70.0,63.0
9,-88.0,-9.0,72.0,70.0
10,-184.0,9.0,63.0,77.0
11,129.0,-3.0,67.0,71.0
12,-67.0,17.0,59.0,55.0
13,-5.0,9.0,58.0,69.0
14,94.0,12.0,70.0,61.0
15,-53.0,-5.0,86.0,67.0
16,-120.0,7.0,63.0,79.0
17,-4.0,-5.0,64.0,42.0
18,-35.0,2.0,64.0,60.0
19,-148.0,1.0,67.0,79.0
20,-207.0,-11.0,56.0,76.0
21,-12.0,-5.0,44.0,43.0
22,68.0,11.0,56.0,80.0
23,43.0,14.0,69.0,55.0
24,-25.0,15.0,74.0,76.0
25,128.0,6.0,66.0,55.0
26,97.0,-7.0,45.0,62.0
27,39.0,5.0,66.0,71.0
28,-129.0,-8.0,75.0,70.0
29,-157.0,21.0,69.0,48.0
30,63.0,0.0,88.0,73.0
31,43.0,2.0,70.0,41.0
32,56.0,21.0,55.0,70.0
33,15.0,-3.0,78.0,71.0
34,72.0,0.0,85.0,87.0
35,108.0,9.0,68.0,71.0
36,114.0,22.0,46.0,65.0
37,-101.0,24.0,57.0,82.0
38,146.0,10.0,51.0,62.0
39,3.0,22.0,66.0,86.0
40,-153.0,-1.0,52.0,78.0
41,65.0,-5.0,74.0,56.0
42,-198.0,16.0,54.0,86.0
43,276.0,4.0,49.0,75.0
44,-9.0,32.0,51.0,71.0
45,45.0,15.0,58.0,60.0
46,18.0,8.0,75.0,59.0
47,-59.0,0.0,78.0,73.0
48,14.0,0.0,86.0,67.0
49,-10.0,-8.0,66.0,74.0
50,-71.0,-6.0,78.0,92.0
51,-113.0,-3.0,65.0,84.0
52,47.0,-5.0,90.0,74.0
53,-65.0,7.0,68.0,61.0
54,-145.0,0.0,57.0,59.0
55,-36.0,13.0,72.0,63.0
56,-96.0,15.0,70.0,68.0
57,53.0,10.0,68.0,82.0
58,-169.0,-9.0,85.0,76.0
59,-54.0,18.0,52.0,82.0
60,-45.0,-6.0,48.0,50.0
61,46.0,12.0,70.0,75.0
62,-57.0,-5.0,64.0,80.0
63,-70.0,-2.0,89.0,73.0
64,-11.0,-2.0,59.0,71.0
65,67.0,1.0,80.0,62.0
66,79.0,-14.0,42.0,67.0
67,116.0,5.0,49.0,52.0
68,109.0,-8.0,66.0,64.0
69,-16.0,-13.0,67.0,75.0
70,193.0,20.0,67.0,65.0
71,15.0,6.0,46.0,69.0
72,-85.0,12.0,82.0,54.0
73,159.0,23.0,54.0,53.0
74,-23.0,5.0,68.0,77.0
75,-12.0,-1.0,71.0,72.0
76,-19.0,17.0,60.0,77.0
77,219.0,-23.0,53.0,71.0
78,-222.0,19.0,68.0,59.0
79,-53.0,3.0,64.0,81.0
80,127.0,-1.0,57.0,76.0
81,-125.0,22.0,63.0,68.0
82,-159.0,2.0,94.0,88.0
83,151.0,-16.0,85.0,70.0
84,-66.0,4.0,92.0,72.0
85,-36.0,0.0,71.0,82.0
86,55.0,-5.0,46.0,60.0
87,-56.0,-12.0,54.0,64.0
88,-190.0,14.0,67.0,59.0
89,71.0,-6.0,64.0,66.0
90,-77.0,0.0,65.0,51.0
91,-25.0,-2.0,60.0,91.0
92,216.0,-11.0,57.0,88.0
93,-124.0,-5.0,76.0,91.0
94,-27.0,16.0,60.0,93.0
95,28.0,-1.0,46.0,71.0
96,80.0,15.0,72.0,61.0
97,-171.0,1.0,49.0,67.0
98,-33.0,13.0,88.0,66.0
99,178.0,3.0,73.0,90.0
100,58.0,2.0,58.0,70.0
101,-40.0,16.0,60.0,79.0
102,45.0,-8.0,77.0,102.0
103,-29.0,-4.0,61.0,88.0
104,-22.0,11.0,76.0,75.0
105,101.0,-14.0,42.0,71.0
106,-2.0,11.0,69.0,63.0
107,28.0,2.0,64.0,82.0
108,-17.0,11.0,63.0,70.0
109,-189.0,-5.0,75.0,71.0
110,85.0,0.0,81.0,77.0
111,41.0,0.0,72.0,62.0
112,-129.0,31.0,69.0,76.0
113,-129.0,3.0,62.0,81.0
114,38.0,20.0,65.0,76.0
115,132.0,8.0,49.0,72.0
116,-50.0,4.0,63.0,84.0
117,-99.0,5.0,41.0,62.0
118,-67.0,-4.0,64.0,81.0
119,-21.0,9.0,49.0,68.0
120,-229.0,-4.0,74.0,71.0
121,-103.0,9.0,60.0,72.0
122,132.0,6.0,48.0,72.0
123,21.0,5.0,64.0,60.0
124,-50.0,-1.0,54.0,85.0
125,18.0,27.0,60.0,65.0
126,-166.0,-7.0,65.0,77.0
127,171.0,17.0,60.0,75.0
128,32.0,12.0,55.0,88.0
129,7.0,10.0,63.0,79.0
130,148.0,6.0,74.0,69.0
131,13.0,0.0,63.0,68.0
132,17.0,4.0,65.0,49.0
133,120.0,-4.0,72.0,50.0
134,1.0,3.0,67.0,81.0
135,-149.0,3.0,70.0,71.0
136,153.0,11.0,63.0,67.0
137,63.0,-19.0,59.0,62.0
138,-164.0,17.0,64.0,89.0
139,-126.0,11.0,81.0,72.0
140,86.0,-6.0,80.0,83.0
141,-18.0,0.0,71.0,71.0
142,91.0,22.0,65.0,75.0
143,118.0,5.0,73.0,72.0
144,74.0,-1.0,77.0,72.0
145,-90.0,0.0,57.0,62.0
146,106.0,3.0,74.0,70.0
147,23.0,-8.0,63.0,78.0
148,-40.0,0.0,62.0,71.0
149,307.0,-3.0,61.0,58.0
150,-134.0,2.0,71.0,79.0
151,73.0,-11.0,71.0,76.0
152,31.0,-1.0,68.0,55.0
153,44.0,-7.0,70.0,102.0
154,42.0,-19.0,56.0,63.0
155,-19.0,0.0,74.0,81.0
156,-247.0,0.0,76.0,73.0
157,232.0,10.0,60.0,79.0
158,160.0,-2.0,77.0,79.0
159,-67.0,-2.0,68.0,79.0
160,109.0,4.0,53.0,63.0
161,18.0,0.0,73.0,73.0
162,32.0,6.0,73.0,59.0
163,86.0,6.0,88.0,83.0
164,19.0,7.0,78.0,57.0
165,-44.0,16.0,57.0,45.0
166,-183.0,-2.0,73.0,65.0
167,-139.0,12.0,71.0,76.0
168,-154.0,-3.0,58.0,73.0
169,6.0,-5.0,93.0,65.0
170,-49.0,-16.0,72.0,67.0
171,-81.0,11.0,84.0,63.0
172,107.0,0.0,62.0,70.0
173,46.0,-16.0,86.0,81.0
174,28.0,19.0,71.0,59.0
175,99.0,19.0,60.0,72.0
176,-258.0,4.0,62.0,71.0
177,216.0,-6.0,76.0,71.0
178,132.0,-3.0,47.0,68.0
179,-48.0,11.0,73.0,90.0
180,237.0,0.0,67.0,60.0
181,8.0,0.0,67.0,63.0
182,106.0,26.0,62.0,59.0
183,0.0,-5.0,51.0,75.0
184,-103.0,5.0,70.0,60.0
185,13.0,2.0,75.0,68.0
186,-12.0,5.0,71.0,49.0
187,-87.0,1.0,78.0,66.0
188,-48.0,29.0,75.0,70.0
189,180.0,-2.0,58.0,75.0
190,-144.0,5.0,49.0,65.0
191,-140.0,6.0,79.0,85.0
192,159.0,-2.0,57.0,69.0
193,-57.0,-14.0,75.0,60.0
194,96.0,-3.0,64.0,73.0
195,154.0,6.0,63.0,51.0
196,75.0,5.0,59.0,71.0
197,147.0,-6.0,55.0,80.0
198,-68.0,0.0,53.0,87.0
199,-127.0,13.0,62.0,77.0
200,-36.0,13.0,61.0,91.0
201,-197.0,-2.0,39.0,91.0
202,153.0,21.0,71.0,61.0
203,71.0,-4.0,78.0,75.0
204,-19.0,-2.0,77.0,54.0
205,-302.0,-19.0,58.0,59.0
206,-113.0,7.0,54.0,83.0
207,-53.0,19.0,51.0,69.0
208,14.0,12.0,60.0,56.0
209,94.0,29.0,64.0,60.0
210,28.0,12.0,54.0,68.0
211,-207.0,8.0,83.0,74.0
212,77.0,-9.0,71.0,59.0
213,-74.0,-4.0,67.0,63.0
214,10.0,7.0,67.0,67.0
215,234.0,20.0,74.0,65.0
216,69.0,2.0,73.0,69.0
217,-149.0,13.0,65.0,79.0
218,-204.0,-2.0,67.0,69.0
219,-45.0,-8.0,73.0,62.0
220,-81.0,0.0,55.0,65.0
221,-130.0,0.0,60.0,42.0
222,-65.0,-17.0,58.0,58.0
223,-71.0,1.0,60.0,54.0
224,-117.0,1.0,65.0,60.0
225,-221.0,1.0,87.0,74.0
226,20.0,-29.0,72.0,93.0
227,-34.0,18.0,55.0,85.0
228,-52.0,-6.0,62.0,79.0
229,-62.0,12.0,62.0,76.0
230,-12.0,11.0,88.0,63.0
231,-9.0,7.0,78.0,71.0
